"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding"
40021,"Cherokee","OK","S","2/5/08","Primary",6632,4319,1481,619,"-0.427925211","clinton","57.6","33.5","12.0","18192.0","0.47399956","0.52600044","0.05200088","bush","44910.0","42679.0","2605.0","24244.0","683.0","13883.0","240.0","16.0","3239.0","0.5492","0.031987673","0.7669","0.5939","0.6678","4.8","3.5","-1.3","22.8","0.0","21.2",29761,"0.010912255121","0.182639166529","0.0469415112533","0.0","4.038822793","2.880400751","6.726898649","18.16352089","81.83647911"
40023,"Choctaw","OK","S","2/5/08","Primary",2729,1579,576,414,"-0.367533895","clinton","18.9","25.9","17.4","5807.0","0.454451524","0.545548476","0.091096952","bush","15334.0","15347.0","330.0","10182.0","1674.0","2330.0","22.0","3.0","793.0","0.618","0.017799872","0.6902","0.5173","0.7088","5.7","4.9","-0.8","23.5","0.0","27.6",25796,"0.015252248729","0.465519488984","0.061595619867","0.0","3.853564547","4.841040462","5.936897881","14.2822736","85.7177264"
40025,"Cimarron","OK","S","2/5/08","Primary",292,97,82,69,"-0.051369863","clinton","1.6","23.3","18.6","1426.0","0.129032258","0.870967742","0.741935484","bush","2807.0","3148.0","567.0","2140.0","21.0","35.0","5.0","0.0","39.0","0.4885","0.043685465","0.7655","0.6056","0.7255","4.5","3.1","-1.4","24.1","0.0","17.1",29781,"0.0873570520966","0.495870393901","0.275095298602","0.0","0.0","0.0","10.41666667","29.77430556","70.22569444"
40027,"Cleveland","OK","S","2/5/08","Primary",24690,12976,9529,1588,"-0.139611179","clinton","404.7","37.3","8.4","99727.0","0.341000933","0.658999067","0.317998135","bush","228594.0","208328.0","11908.0","181303.0","9910.0","9524.0","8190.0","128.0","7631.0","0.343","0.093245802","0.8813","0.6794","0.6697","3.8","3.2","-0.6","14.0","0.21","11.6",45645,"0.0664516191062","0.193095723406","0.057755172679","0.00254788093224","7.95790263","7.242919665","6.814964219","16.19766111","83.80233889"
40029,"Coal","OK","S","2/5/08","Primary",1037,674,184,112,"-0.472516876","clinton","11.3","25.8","17.9","2599.0","0.462870335","0.537129665","0.074259331","bush","5634.0","6009.0","152.0","4085.0","24.0","1026.0","16.0","0.0","331.0","0.6083","0.024905023","0.6864","0.5302","0.7531","6.5","4.4","-2.1","23.1","0.0","24.2",25281,"0.0165809981761","0.360305090366","0.106284198309","0.0","7.837301587","5.555555556","7.688492063","22.02380952","77.97619048"
40031,"Comanche","OK","S","2/5/08","Primary",10235,5117,3628,935,"-0.145481192","clinton","105.0","37.4","9.8","33192.0","0.36219571","0.63780429","0.27560858","bush","109181.0","114622.0","9382.0","67556.0","19929.0","6192.0","2314.0","404.0","3404.0","0.4357","0.05176559","0.8515","0.6499","0.603","4.6","3.5","-1.1","18.9","0.15","17.6",38720,"0.0440102264427","0.31702841838","0.072437302167","0.00108699433024","5.225229455","13.651088","8.647684327","19.55235793","80.44764207"
40033,"Cotton","OK","S","2/5/08","Primary",1119,649,239,160,"-0.36639857","clinton","9.9","26.8","17.8","2640.0","0.340151515","0.659848485","0.31969697","bush","6491.0","6649.0","375.0","5260.0","208.0","479.0","15.0","0.0","154.0","0.5356","0.037872992","0.7698","0.5522","0.7636","3.7","2.2","-1.5","18.6","0.0","18.0",30846,"0.0182945267614","0.614151799214","0.125491381917","0.0","1.835168502","1.067734401","4.771438105","5.405405405","94.59459459"
40035,"Craig","OK","S","2/5/08","Primary",2637,1677,569,289,"-0.420174441","clinton","19.4","27.4","16.2","6398.0","0.391372304","0.608627696","0.217255392","bush","15046.0","14953.0","233.0","10061.0","469.0","2540.0","56.0","3.0","1684.0","0.4786","0.037103104","0.7694","0.5594","0.7493","5.2","4.0","-1.2","17.4","0.9","16.1",36233,"0.0135117056856","0.418996655518","0.112976588629","0.0","2.962013868","11.37322882","5.441664154","17.5987338","82.4012662"
40037,"Creek","OK","S","2/5/08","Primary",8234,5230,1821,886,"-0.41401506","clinton","70.2","27.5","12.8","28777.0","0.345032491","0.654967509","0.309935018","bush","69146.0","67569.0","1602.0","55883.0","1779.0","6033.0","249.0","20.0","3580.0","0.4414","0.04807958","0.7761","0.6064","0.7801","4.6","3.8","-0.8","15.7","0.19","13.0",36563,"0.0069173334125","0.280671545415","0.0708061810679","0.0","11.67603533","24.82276012","4.338648618","39.13272915","60.86727085"
40039,"Custer","OK","S","2/5/08","Primary",3037,1545,860,451,"-0.225551531","clinton","25.2","35.1","13.7","10640.0","0.26325188","0.73674812","0.473496241","bush","25566.0","26063.0","2854.0","19492.0","753.0","1395.0","359.0","10.0","703.0","0.5225","0.047651866","0.8122","0.6271","0.6366","3.5","2.5","-1.0","19.5","0.0","20.2",32349,"0.0642261494912","0.352497896106","0.142911789458","0.0109402494071","5.51544016","13.38531264","5.776616992","25.56844369","74.43155631"
40041,"Delaware","OK","S","2/5/08","Primary",5450,3488,1176,577,"-0.424220183","clinton","48.3","24.4","17.5","15608.0","0.358213737","0.641786263","0.283572527","bush","40061.0","37200.0","1042.0","27483.0","171.0","8637.0","354.0","9.0","2365.0","0.5305","0.045576768","0.7537","0.5426","0.7918","5.2","4.1","-1.1","21.0","0.0","19.1",31796,"0.0103837958842","0.234808641476","0.0570973919141","0.00393775116649","9.613610741","12.67295275","4.637696013","22.53254074","77.46745926"
40043,"Dewey","OK","S","2/5/08","Primary",778,350,215,160,"-0.173521851","clinton","4.4","22.1","21.0","2251.0","0.181252777","0.818747223","0.637494447","bush","4475.0","4714.0","164.0","3987.0","8.0","207.0","3.0","0.0","106.0","0.5297","0.042661249","0.7976","0.5718","0.79","3.7","2.4","-1.3","19.9","0.0","14.1",34243,"0.0217162133671","0.280413240565","0.233818258486","0.0","3.615002259","5.106190691","10.30275644","23.0456394","76.9543606"
40045,"Ellis","OK","S","2/5/08","Primary",550,244,130,131,"-0.207272727","clinton","3.2","21.1","22.0","2080.0","0.189903846","0.810096154","0.620192308","bush","3912.0","4053.0","143.0","3653.0","0.0","55.0","9.0","0.0","52.0","0.5333","0.040022548","0.8119","0.6042","0.8067","3.0","2.3","-0.7","17.2","0.0","12.9",32579,"0.0132515337423","0.342085889571","0.234601226994","0.0","2.686567164","1.741293532","6.169154229","17.6119403","82.3880597"
40047,"Garfield","OK","S","2/5/08","Primary",4529,2597,1334,437,"-0.278869508","clinton","54.1","28.6","16.0","23271.0","0.240041253","0.759958747","0.519917494","bush","57068.0","57688.0","3515.0","48220.0","1849.0","1317.0","600.0","327.0","1240.0","0.4496","0.050775194","0.8221","0.6326","0.7022","3.3","2.4","-0.9","15.8","0.0","14.0",36266,"0.0940618891945","0.175756317783","0.111376334043","0.00266376074585","4.461381315","14.44645242","5.588119745","24.00565726","75.99434274"
40049,"Garvin","OK","S","2/5/08","Primary",4565,2648,922,740,"-0.378094195","clinton","33.1","26.7","17.9","11317.0","0.327560308","0.672439692","0.344879385","bush","27375.0","27279.0","1200.0","22336.0","814.0","2054.0","63.0","17.0","891.0","0.5288","0.03714574","0.7301","0.5768","0.7387","3.8","2.9","-0.9","17.5","0.43","16.6",32413,"0.0219037118706","0.539323778023","0.0975744211687","0.0","8.070673888","13.04270621","3.76897807","36.26920004","63.73079996"
40051,"Grady","OK","S","2/5/08","Primary",6124,3554,1414,838,"-0.349444807","clinton","43.2","29.0","13.1","20106.0","0.296926291","0.703073709","0.406147419","bush","50490.0","45598.0","1831.0","43043.0","1453.0","2352.0","194.0","24.0","1593.0","0.4566","0.044251878","0.7946","0.6197","0.7568","4.8","3.6","-1.2","15.9","0.23","16.6",38488,"0.0139291677652","0.370704807101","0.0816196502329","0.00270234642763","8.70274858","17.00071816","5.77136515","32.93073056","67.06926944"
40053,"Grant","OK","S","2/5/08","Primary",656,330,199,87,"-0.199695122","clinton","4.9","22.7","21.4","2521.0","0.226497422","0.773502578","0.547005157","bush","4653.0","5130.0","113.0","4274.0","3.0","152.0","13.0","0.0","98.0","0.5151","0.036895065","0.8574","0.6036","0.7879","4.1","2.5","-1.6","20.9","0.0","14.6",33236,"0.0845645412131","0.294712286159","0.331259720062","0.0","6.770601336","1.603563474","14.4766147","17.4610245","82.5389755"
40055,"Greer","OK","S","2/5/08","Primary",1143,551,280,222,"-0.237095363","clinton","8.9","30.0","20.0","2248.0","0.319839858","0.680160142","0.360320285","bush","5864.0","6028.0","495.0","4417.0","598.0","185.0","16.0","1.0","152.0","0.5991","0.035033259","0.7671","0.438","0.7483","5.3","4.1","-1.2","22.9","0.0","24.8",28504,"0.0351427157235","0.520871143376","0.117307375021","0.0","0.0","0.0","7.314285714","13.2","86.8"
40057,"Harmon","OK","S","2/5/08","Primary",632,310,154,118,"-0.246835443","clinton","5.7","24.2","21.0","1192.0","0.296979866","0.703020134","0.406040268","bush","3042.0","3282.0","732.0","1930.0","290.0","44.0","12.0","1.0","33.0","0.6025","0.03100159","0.6318","0.5381","0.7717","3.8","3.5","-0.3","24.6","0.0","28.2",24639,"0.0356381358514","0.746268656716","0.10447761194","0.0","0.0","0.0","18.30238727","23.34217507","76.65782493"
40059,"Harper","OK","S","2/5/08","Primary",443,162,139,109,"-0.051918736","clinton","3.3","21.9","21.7","1665.0","0.160960961","0.839039039","0.678078078","bush","3348.0","3544.0","355.0","2912.0","1.0","42.0","3.0","1.0","34.0","0.4362","0.054283846","0.8209","0.6076","0.7873","3.4","2.3","-1.1","16.1","0.0","10.6",37683,"0.0320044918585","0.428972487367","0.295901179113","0.0","0.0","0.0","6.040530008","48.48012471","51.51987529"
40061,"Haskell","OK","S","2/5/08","Primary",2692,1666,410,444,"-0.466567608","clinton","19.3","25.8","17.2","5324.0","0.446656649","0.553343351","0.106686702","bush","12155.0","11824.0","265.0","9255.0","82.0","1821.0","40.0","0.0","692.0","0.5911","0.037821483","0.6685","0.5305","0.7731","5.2","3.7","-1.5","22.3","0.7","21.8",27328,"0.00212008141113","0.450474898236","0.0546132971506","0.0","0.0","0.0","2.205800022","25.18195051","74.81804949"
40063,"Hughes","OK","S","2/5/08","Primary",2549,1576,419,409,"-0.453903492","clinton","17.0","27.9","18.6","5349.0","0.426808749","0.573191251","0.146382501","bush","13893.0","14139.0","444.0","9712.0","663.0","2248.0","31.0","3.0","792.0","0.6144","0.028063611","0.7084","0.4776","0.7577","6.5","5.3","-1.2","23.3","0.0","27.2",24973,"0.00720644340822","0.305426027978","0.0918468277519","0.0","6.106396191","14.1585593","8.983647278","24.32208652","75.67791348"
40065,"Jackson","OK","S","2/5/08","Primary",2601,1330,648,435,"-0.262206844","clinton","34.2","31.8","11.9","9256.0","0.241140882","0.758859118","0.517718237","bush","26042.0","28260.0","4794.0","18199.0","1718.0","515.0","382.0","31.0","403.0","0.4892","0.046318961","0.7907","0.6337","0.6031","3.9","2.9","-1.0","18.1","0.0","19.8",35996,"0.067653574317","0.477548437006","0.155947818137","0.00218010478568","2.348477572","14.37421958","4.985111901","22.00076842","77.99923158"
40067,"Jefferson","OK","S","2/5/08","Primary",1167,700,225,161,"-0.407026564","clinton","8.4","25.4","20.1","2603.0","0.406069919","0.593930081","0.187860161","bush","6385.0","6784.0","522.0","5197.0","40.0","361.0","87.0","1.0","177.0","0.5975","0.028116907","0.693","0.5131","0.7412","5.4","3.8","-1.6","23.2","0.0","22.0",26103,"0.01246699912","0.443531827515","0.0950425344676","0.0","7.331247206","8.493518105","11.3097899","22.70898525","77.29101475"
40069,"Johnston","OK","S","2/5/08","Primary",2014,1181,403,297,"-0.386295929","clinton","15.9","27.2","15.4","4348.0","0.393974241","0.606025759","0.212051518","bush","10436.0","10513.0","338.0","7686.0","205.0","1623.0","38.0","4.0","542.0","0.5898","0.033366045","0.6906","0.5436","0.737","4.6","3.7","-0.9","22.1","0.0","20.4",28405,"0.00199752687149","0.418814800723","0.0665842290497","0.0","1.179846939","25.66964286","2.040816327","38.55229592","61.44770408"
40071,"Kay","OK","S","2/5/08","Primary",4535,2523,1291,490,"-0.271664829","clinton","50.3","26.4","17.0","20078.0","0.296692898","0.703307102","0.406614205","bush","45889.0","47948.0","2328.0","37106.0","839.0","3491.0","339.0","13.0","1773.0","0.488","0.057111506","0.8091","0.598","0.7175","5.1","3.4","-1.7","17.8","0.1","18.1",32984,"0.0917013311148","0.21268718802","0.163643926789","0.00320299500832","5.983765267","16.56985404","4.041927316","32.48622282","67.51377718"
40073,"Kingfisher","OK","S","2/5/08","Primary",1324,685,366,195,"-0.240936556","clinton","15.5","26.4","15.4","6652.0","0.153638004","0.846361996","0.692723993","bush","14316.0","13899.0","1407.0","11856.0","215.0","432.0","31.0","0.0","375.0","0.3923","0.074561404","0.8117","0.6452","0.7816","3.1","2.3","-0.8","16.2","0.55","10.4",42725,"0.219589257504","0.237684905931","0.140456699698","0.0","6.689580549","24.00229139","3.685316021","47.36172109","52.63827891"
40075,"Kiowa","OK","S","2/5/08","Primary",1819,1006,401,279,"-0.33260033","clinton","9.6","24.4","20.3","4023.0","0.351230425","0.648769575","0.29753915","bush","9778.0","10207.0","842.0","7561.0","463.0","633.0","33.0","6.0","240.0","0.5543","0.034646417","0.7737","0.5488","0.7521","5.4","3.8","-1.6","21.9","0.0","20.7",27284,"0.0244450963137","0.570841889117","0.134448029725","0.00811577197614","0.0","0.0","6.854663774","26.39913232","73.60086768"
40077,"Latimer","OK","S","2/5/08","Primary",2015,1207,338,361,"-0.431265509","clinton","14.4","29.1","16.1","4480.0","0.434151786","0.565848214","0.131696429","bush","10562.0","10679.0","213.0","7488.0","123.0","2039.0","18.0","1.0","680.0","0.5939","0.032712632","0.7376","0.5178","0.7454","5.1","4.6","-0.5","21.7","0.3","20.2",29100,"0.0280583613917","0.452113729892","0.0350729517396","0.0","0.0","0.0","4.25695602","59.11014233","40.88985767"
40079,"LeFlore","OK","S","2/5/08","Primary",7594,4478,1418,1208,"-0.402949697","clinton","30.2","29.5","13.8","17424.0","0.386880165","0.613119835","0.226239669","bush","50079.0","48165.0","2954.0","38058.0","1044.0","5563.0","162.0","9.0","2289.0","0.5402","0.034127783","0.7035","0.5541","0.7512","5.8","5.2","-0.6","20.2","0.19","22.8",30524,"0.00384543432622","0.352117067493","0.0510715250785","0.0","6.366910248","25.2228943","4.426418657","41.3866648","58.6133352"
40081,"Lincoln","OK","S","2/5/08","Primary",4469,2600,971,684,"-0.364511076","clinton","33.6","26.7","13.9","14190.0","0.284778013","0.715221987","0.430443975","bush","32645.0","32147.0","613.0","27882.0","781.0","2126.0","107.0","5.0","1131.0","0.4768","0.040341095","0.7755","0.6022","0.8005","4.2","3.5","-0.7","17.0","0.14","14.6",34711,"0.0273379052369","0.304270573566","0.0645573566085","0.00383416458853","9.940820952","11.96801813","10.3689247","25.03777386","74.96222614"
40083,"Logan","OK","S","2/5/08","Primary",3665,1809,1378,359,"-0.117598909","clinton","47.0","30.6","12.3","16343.0","0.297925717","0.702074283","0.404148565","bush","36971.0","33954.0","1340.0","29511.0","3802.0","1108.0","180.0","15.0","1015.0","0.4038","0.071399758","0.8148","0.6404","0.7842","4.0","3.4","-0.6","16.6","0.15","13.0",41091,"0.0347836340054","0.134536021696","0.0581299375074","0.0","9.484283576","6.926112396","6.340998775","21.2750034","78.7249966"
40085,"Love","OK","S","2/5/08","Primary",1858,1159,336,257,"-0.442949408","clinton","17.0","25.2","16.2","3833.0","0.401252283","0.598747717","0.197495434","bush","9162.0","8826.0","812.0","7265.0","196.0","605.0","25.0","1.0","258.0","0.4653","0.048560628","0.7358","0.5986","0.8175","3.5","2.8","-0.7","19.3","0.0","14.6",35462,"0.023326916544","0.502321367909","0.0687351375835","0.0","0.0","0.0","9.932013006","18.41560745","81.58439255"
40087,"McClain","OK","S","2/5/08","Primary",4241,2454,976,599,"-0.348502712","clinton","51.3","28.6","12.0","13783.0","0.271493869","0.728506131","0.457012261","bush","31038.0","27855.0","1734.0","26175.0","205.0","1696.0","84.0","9.0","1135.0","0.3796","0.074704858","0.7934","0.6358","0.8132","4.2","3.3","-0.9","16.4","0.18","11.5",43352,"0.0370944484499","0.339726027397","0.0655731795242","0.0","16.68647089","4.362586997","6.263792225","28.48412833","71.51587167"
40089,"McCurtain","OK","S","2/5/08","Primary",4025,2108,875,740,"-0.306335404","clinton","17.8","27.4","14.0","11156.0","0.330225887","0.669774113","0.339548225","bush","34018.0","34406.0","1268.0","23215.0","3019.0","4570.0","83.0","4.0","1859.0","0.5833","0.034672082","0.6924","0.5533","0.7326","6.4","5.8","-0.6","24.2","0.0","24.2",27950,"0.0181966164758","0.191384221848","0.0795302598686","0.0","7.55765612","26.24830423","4.861931644","37.95019912","62.04980088"
40091,"McIntosh","OK","S","2/5/08","Primary",4087,2671,819,448,"-0.453144115","clinton","27.1","22.1","21.8","9180.0","0.488888889","0.511111111","0.022222222","bush","19899.0","19480.0","338.0","14317.0","827.0","3030.0","36.0","4.0","1347.0","0.5649","0.05435454","0.7159","0.5","0.7895","6.0","4.5","-1.5","20.5","0.0","20.6",27916,"0.00385485197368","0.287366365132","0.046875","0.0","4.345232177","7.11941931","4.81256836","13.05558318","86.94441682"
40093,"Major","OK","S","2/5/08","Primary",658,327,175,127,"-0.23100304","clinton","7.8","22.8","19.4","3659.0","0.14676141","0.85323859","0.70647718","bush","7329.0","7539.0","402.0","6695.0","15.0","86.0","8.0","0.0","123.0","0.483","0.045157068","0.7862","0.6313","0.8099","3.2","2.6","-0.6","17.1","0.0","12.8",34006,"0.0117958913188","0.223591782638","0.103644797879","0.0","8.604407135","5.49143057","5.736271424","37.11087793","62.88912207"
40095,"Marshall","OK","S","2/5/08","Primary",2015,1276,450,202,"-0.409925558","clinton","31.4","24.7","19.5","5451.0","0.383048982","0.616951018","0.233902036","bush","14558.0","13173.0","1717.0","10702.0","271.0","1232.0","28.0","1.0","607.0","0.5648","0.035913658","0.7101","0.5275","0.7922","4.6","3.6","-1.0","20.6","0.0","16.9",30053,"0.0364077669903","0.367718446602","0.079338592233","0.0","1.478778567","36.84463223","4.292298829","39.42769349","60.57230651"
40097,"Mayes","OK","S","2/5/08","Primary",5953,4139,1061,572,"-0.517050227","clinton","57.2","27.4","14.9","16879.0","0.410747082","0.589252918","0.178505836","bush","39774.0","38448.0","857.0","27693.0","173.0","7784.0","132.0","4.0","3131.0","0.4815","0.040448376","0.7608","0.594","0.7698","4.8","3.9","-0.9","17.6","0.95","15.6",33849,"0.0101644556804","0.275091871042","0.0775626156533","0.0","6.667606428","32.1539329","3.686213702","39.7413307","60.2586693"
40099,"Murray","OK","S","2/5/08","Primary",2656,1619,483,396,"-0.427710843","clinton","29.5","26.1","18.5","5795.0","0.36755824","0.63244176","0.26488352","bush","12945.0","12616.0","556.0","9993.0","250.0","1522.0","42.0","3.0","579.0","0.4953","0.038239395","0.7428","0.5896","0.7418","3.1","2.6","-0.5","18.9","0.0","14.8",33507,"0.0293907945813","0.468192981066","0.0626633922205","0.0","6.451220994","5.126959057","5.661523509","21.90499332","78.09500668"
40101,"Muskogee","OK","S","2/5/08","Primary",11576,6753,3145,1243,"-0.311679337","clinton","83.4","28.6","15.3","27709.0","0.454184561","0.545815439","0.091630878","bush","71018.0","69464.0","2678.0","44028.0","8656.0","10804.0","455.0","19.0","4378.0","0.5238","0.043548936","0.7506","0.5478","0.696","6.2","4.7","-1.5","18.6","0.15","19.9",31525,"0.0287972815366","0.298483823127","0.1139364444","0.0","6.107355747","20.03934504","3.576552724","27.08151523","72.91848477"
40103,"Noble","OK","S","2/5/08","Primary",1398,731,401,208,"-0.236051502","clinton","15.3","27.2","15.2","5328.0","0.250563063","0.749436937","0.498873874","bush","11152.0","11379.0","280.0","9343.0","219.0","914.0","41.0","2.0","353.0","0.4345","0.054119726","0.8152","0.6267","0.7516","4.0","2.8","-1.2","13.9","0.0","14.5",37846,"0.0474980282184","0.23486109894","0.117080010516","0.0298834457979","1.674277017","0.0","5.066318765","51.90258752","48.09741248"
40105,"Nowata","OK","S","2/5/08","Primary",1511,1007,295,151,"-0.471211118","clinton","18.5","25.3","17.3","4465.0","0.371780515","0.628219485","0.25643897","bush","10785.0","10591.0","173.0","7591.0","298.0","1790.0","14.0","0.0","919.0","0.5081","0.031545741","0.7623","0.5787","0.7767","5.0","4.2","-0.8","16.3","0.0","15.5",33349,"0.00473081653893","0.21988835273","0.100482543287","0.0","9.2421915","23.2718894","7.19406042","34.53661034","65.46338966"
40107,"Okfuskee","OK","S","2/5/08","Primary",2038,1113,476,334,"-0.312561335","clinton","18.3","27.5","16.3","4285.0","0.406767795","0.593232205","0.186464411","bush","11370.0","11802.0","240.0","7354.0","1096.0","2053.0","10.0","0.0","617.0","0.598","0.030671974","0.6942","0.511","0.7602","5.6","4.0","-1.6","22.3","6.2","24.3",27110,"0.00211613340105","0.337396309463","0.0590824445573","0.0","3.953646898","8.1799591","5.635082936","19.31379232","80.68620768"
40109,"Oklahoma","OK","S","2/5/08","Primary",66178,29238,31890,3682,"0.040073741","obama","958.8","33.1","12.2","272039.0","0.357661953","0.642338047","0.284676094","bush","691266.0","661741.0","82331.0","440395.0","104720.0","22254.0","22662.0","578.0","18326.0","0.4261","0.080339153","0.8252","0.6416","0.604","4.6","3.7","-0.9","16.9","0.32","17.6",37484,"0.0645773777799","0.26364074083","0.0941694122777","0.00572338776103","5.283084602","7.791864079","7.830552484","16.58077263","83.41922737"
40111,"Okmulgee","OK","S","2/5/08","Primary",6224,3792,1574,657,"-0.356362468","clinton","58.2","27.4","15.1","15730.0","0.46834075","0.53165925","0.0633185","bush","39670.0","39651.0","859.0","27107.0","3751.0","5306.0","131.0","6.0","2510.0","0.5353","0.035471649","0.7474","0.5606","0.7256","5.7","4.9","-0.8","18.9","0.17","24.4",29978,"0.0193020032758","0.332392591659","0.0852967116039","0.0","1.499890037","19.08071256","5.159445788","23.17572026","76.82427974"
40113,"Osage","OK","S","2/5/08","Primary",7203,3772,2478,698,"-0.179647369","clinton","19.8","26.6","13.1","19535.0","0.413002304","0.586997696","0.173995393","bush","45549.0","44553.0","1067.0","30158.0","4868.0","6586.0","132.0","33.0","2705.0","0.4319","0.057636888","0.8021","0.5955","0.8051","4.3","3.8","-0.5","16.9","0.33","15.5",37971,"0.0214910997592","0.204131692058","0.0335531201476","0.0","6.973186247","10.04106611","5.789516064","29.71253724","70.28746276"
40115,"Ottawa","OK","S","2/5/08","Primary",4111,2622,932,427,"-0.411092192","clinton","68.8","28.1","16.9","12529.0","0.405938223","0.594061777","0.188123553","bush","33026.0","33254.0","1291.0","23410.0","324.0","5339.0","236.0","80.0","2346.0","0.5437","0.030475167","0.7572","0.5881","0.7394","5.4","4.4","-1.0","20.1","0.0","18.9",29563,"0.0206965114177","0.462824606857","0.0892932457673","0.0","2.422940689","18.06466199","4.34094506","25.57087949","74.42912051"
40117,"Pawnee","OK","S","2/5/08","Primary",2186,1327,531,249,"-0.364135407","clinton","27.9","25.6","14.8","6976.0","0.367545872","0.632454128","0.264908257","bush","16844.0","16700.0","253.0","13801.0","120.0","1972.0","34.0","7.0","657.0","0.468","0.039861896","0.7881","0.6007","0.7996","4.7","3.8","-0.9","16.9","0.08","16.1",33840,"0.00108355405731","0.407536720443","0.0611004093426","0.0","3.485406631","5.936525928","6.304902239","17.27118164","82.72881836"
40119,"Payne","OK","S","2/5/08","Primary",7252,3646,2790,559,"-0.118036404","clinton","103.0","45.9","10.8","29661.0","0.340548195","0.659451805","0.318903611","bush","73818.0","68167.0","1820.0","60986.0","2676.0","3434.0","2818.0","33.0","2051.0","0.5164","0.064382178","0.8673","0.6414","0.5589","4.0","2.9","-1.1","16.3","0.05","25.9",31057,"0.030488341399","0.221146795718","0.095673852471","0.00778706555213","7.052314702","14.60580913","5.822146286","27.95866894","72.04133106"
40121,"Pittsburg","OK","S","2/5/08","Primary",7299,4264,1557,1119,"-0.370872722","clinton","31.3","27.3","17.1","18586.0","0.400946949","0.599053051","0.198106101","bush","45002.0","43972.0","1121.0","34081.0","1777.0","5634.0","173.0","13.0","2203.0","0.5202","0.040228212","0.7624","0.5141","0.7597","4.5","3.1","-1.4","18.1","0.0","18.1",32835,"0.0411576001638","0.424817418606","0.0711896798853","0.0","7.085820401","18.45868152","5.984878631","30.51333068","69.48666932"
40123,"Pontotoc","OK","S","2/5/08","Primary",5354,3125,1290,665,"-0.342734404","clinton","48.5","31.5","15.0","14812.0","0.348703754","0.651296246","0.302592493","bush","35350.0","35144.0","1038.0","25698.0","790.0","5684.0","257.0","6.0","1877.0","0.5357","0.043332381","0.7823","0.6115","0.6698","3.6","2.7","-0.9","18.1","0.0","18.3",30916,"0.0234470591583","0.304043479498","0.0857069686709","0.0","4.325351365","14.03783285","5.772723463","21.02321942","78.97678058"
40125,"Pottawatomie","OK","S","2/5/08","Primary",8519,4955,2122,1092,"-0.332550769","clinton","83.9","30.9","13.8","25853.0","0.334119831","0.665880169","0.331760337","bush","68638.0","65707.0","2065.0","52755.0","2221.0","7811.0","601.0","98.0","3087.0","0.4736","0.047568667","0.7926","0.5937","0.7217","4.7","3.5","-1.2","17.7","0.0","18.6",34578,"0.0398803437066","0.425298759176","0.0694128599991","0.00250301430076","4.487009138","18.25057749","4.386843558","24.00907623","75.99092377"
40127,"Pushmataha","OK","S","2/5/08","Primary",2831,1528,463,625,"-0.376192158","clinton","8.2","23.9","18.3","4797.0","0.403168647","0.596831353","0.193662706","bush","11641.0","11657.0","300.0","8732.0","99.0","1884.0","15.0","2.0","609.0","0.6292","0.027801358","0.6905","0.5067","0.7782","4.5","4.5","0.0","24.7","0.0","24.1",25542,"0.00702837061798","0.392560212565","0.0672837918917","0.0","10.83162218","11.99520876","5.047912389","24.67488022","75.32511978"
40129,"Roger Mills","OK","S","2/5/08","Primary",732,311,168,205,"-0.195355191","clinton","2.8","23.1","18.7","1770.0","0.215819209","0.784180791","0.568361582","bush","3293.0","3423.0","105.0","2898.0","12.0","214.0","2.0","0.0","62.0","0.4986","0.051048951","0.7926","0.609","0.7878","3.3","2.3","-1.0","22.4","0.0","12.0",38655,"0.0","0.576833527357","0.199941792782","0.0","0.0","0.0","7.192575406","21.8870843","78.1129157"
40131,"Rogers","OK","S","2/5/08","Primary",10076,6029,2469,1226,"-0.353314807","clinton","110.2","27.7","11.3","36894.0","0.323033556","0.676966444","0.353932889","bush","82435.0","71377.0","2336.0","64475.0","823.0","9550.0","430.0","16.0","4805.0","0.3248","0.083388356","0.8338","0.6571","0.8108","3.9","3.3","-0.6","13.0","0.36","8.0",49926,"0.0176951062414","0.267790659815","0.0653020200733","0.0","10.08830289","27.53114794","4.159394494","39.44771812","60.55228188"
40133,"Seminole","OK","S","2/5/08","Primary",3535,2074,853,449,"-0.345403112","clinton","37.9","26.2","16.7","9272.0","0.393442623","0.606557377","0.213114754","bush","24650.0","24896.0","607.0","17070.0","1331.0","4142.0","74.0","12.0","1414.0","0.58","0.029958246","0.7322","0.5462","0.7227","6.0","4.6","-1.4","21.0","0.0","24.2",27378,"0.0195629468948","0.332770948823","0.0700972121796","0.0","4.675934284","18.16814106","4.278750677","36.31822832","63.68177168"
