"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","SalePriceUnit","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
15140158,"390 Capistrano Ave, San Francisco, CA",37725816,-122438926,"12/22/15","1.25","$M",False,"4.0","4.0","2314.0","sqft","3049.0","sqft","1924.0"
15140244,"1874 San Jose Ave, San Francisco, CA",37727313,-122441507,"11/20/15","975000.0","$",False,"3.0","2.0","1771.0","sqft","2178.0","sqft","1937.0"
15140288,"28 Raleigh Ave, San Francisco, CA",37727461,-122442447,"11/30/15","900000.0","$",False,"2.0","1.0","1000.0","sqft","2613.0","sqft","1926.0"
15140632,"154 Westwood Dr, San Francisco, CA",37728721,-122458881,"12/11/15","1.11","$M",False,"3.0","2.0","1200.0","sqft","4499.0","sqft","1925.0"
15140802,"528 Miramar Ave, San Francisco, CA",37726323,-122457891,"12/17/15","918000.0","$",False,"2.0","1.0","1328.0","sqft","3798.0","sqft","1919.0"
15140890,"54 Marston Ave, San Francisco, CA",37727716,-122445802,"1/3/16","1.65","$M",False,"5.0","5.0","2500.0","sqft","2813.0","sqft","1927.0"
15141355,"367 Delano Ave, San Francisco, CA",37723475,-122442739,"11/24/15","1.15","$M",False,"3.0","2.0","1696.0","sqft","2339.0","sqft","1926.0"
15141477,"135 Darien Way, San Francisco, CA",37731990,-122469888,"1/14/16","1.6","$M",False,"5.0","4.0","2956.0","sqft","3484.0","sqft","1927.0"
15141495,"280 San Leandro Way, San Francisco, CA",37732070,-122469002,"11/13/15","1.23","$M",False,"","1.0","1524.0","sqft","3998.0","sqft","1923.0"
15141526,"220 San Benito Way, San Francisco, CA",37732698,-122467210,"11/23/15","1.59","$M",False,"4.0","2.5","1941.0","sqft","3846.0","sqft","1922.0"
15141568,"306 Santa Ana Ave, San Francisco, CA",37731590,-122468143,"12/10/15","1.95","$M",False,"4.0","3.0","2663.0","sqft","4499.0","sqft","1925.0"
15141807,"61 Pinehurst Way, San Francisco, CA",37727776,-122465400,"11/10/15","1.45","$M",False,"5.0","3.0","2730.0","sqft","3097.0","sqft","1928.0"
15142024,"59 Manor Dr, San Francisco, CA",37727581,-122464761,"1/12/16","1.25","$M",False,"3.0","1.5","1575.0","sqft","3009.0","sqft","1930.0"
15142776,"35-37 Sanchez St, San Francisco, CA",37768628,-122430930,"12/17/15","1.3","$M",False,"2.0","3.0","2580.0","sqft","3125.0","sqft","1900.0"
15142782,"30 Belcher St, San Francisco, CA",37768790,-122430511,"11/20/15","2.9","$M",False,"3.0","2.0","1410.0","sqft","","","1900.0"
15142858,"46 Sanchez St, San Francisco, CA",37768490,-122431645,"12/23/15","1.7","$M",False,"3.0","2.0","1515.0","sqft","","","1906.0"
15143034,"66-70 Landers St, San Francisco, CA",37766736,-122428085,"12/28/15","1.65","$M",True,"","","3775.0","sqft","3123.0","sqft","1905.0"
15143292,"1839 15th St APT 356, San Francisco, CA",37765474,-122424915,"11/13/15","853000.0","$",False,"1.0","1.0","897.0","sqft","","","1983.0"
15143562,"348 Church St APT 104, San Francisco, CA",37765370,-122429115,"12/24/15","1.32","$M",False,"2.0","2.0","1197.0","sqft","","","1995.0"
15143661,"2253-2255 15TH St, San Francisco, CA",37765546,-122434375,"11/19/15","2.3","$M",False,"","2.0","2088.0","sqft","4312.0","sqft","1905.0"
15143800,"30 Abbey St, San Francisco, CA",37763451,-122427635,"12/8/15","1.18","$M",False,"3.0","2.0","1115.0","sqft","","","1900.0"
15143887,"3065-3069 16TH St, San Francisco, CA",37764699,-122420993,"12/31/15","2.1","$M",False,"","4.0","5325.0","sqft","2896.0","sqft","1909.0"
15143913,"550 S Van Ness Ave APT 102, San Francisco, CA",37764353,-122417854,"11/30/15","397000.0","$",False,"1.0","1.0","718.0","sqft","","","1992.0"
15143976,"648-652 S Van Ness Ave, San Francisco, CA",37762704,-122417605,"12/10/15","1.49","$M",False,"2.0","1.0","4275.0","sqft","3062.0","sqft","1911.0"
15144087,"29 Dorland St, San Francisco, CA",37762093,-122424584,"12/10/15","4.8","$M",False,"4.0","3.5","3455.0","sqft","2613.0","sqft","1907.0"
15144135,"3657-3661 17TH St, San Francisco, CA",37762719,-122427562,"11/30/15","1.38","$M",False,"","4.0","5720.0","sqft","2495.0","sqft","1907.0"
15144348,"4024-4026 18TH St, San Francisco, CA",37761209,-122433429,"11/24/15","1.6","$M",False,"2.0","","2148.0","sqft","2500.0","sqft","1900.0"
15144522,"155 Hancock St APT 1, San Francisco, CA",37760034,-122431770,"12/11/15","957000.0","$",False,"1.0","1.0","712.0","sqft","","","1979.0"
15144527,"155 Hancock St APT 6, San Francisco, CA",37760035,-122431771,"12/11/15","957000.0","$",False,"1.0","1.0","712.0","sqft","","","1979.0"
15144738,"3452-3456 19TH St, San Francisco, CA",37760364,-122420463,"12/14/15","95100.0","$",False,"","3.0","3081.0","sqft","2125.0","sqft","1907.0"
15145020,"3928 20th St, San Francisco, CA",37758289,-122428794,"12/16/15","4.8","$M",False,"4.0","4.0","3500.0","sqft","2848.0","sqft","1913.0"
15145308,"4121-4123 20TH St, San Francisco, CA",37757539,-122433070,"11/25/15","2.07","$M",False,"4.0","2.0","2100.0","sqft","2848.0","sqft","1900.0"
15145355,"429 Liberty St, San Francisco, CA",37756871,-122430875,"11/17/15","2.65","$M",False,"2.0","2.0","1990.0","sqft","3049.0","sqft","1907.0"
15145720,"956 S Van Ness Ave, San Francisco, CA",37757832,-122417139,"11/23/15","2.67","$M",False,"4.0","4.0","3500.0","sqft","4165.0","sqft","1872.0"
15145732,"507 Capp St, San Francisco, CA",37758302,-122417615,"11/13/15","4.1","$M",False,"4.0","2.5","2262.0","sqft","4800.0","sqft","1900.0"
15146014,"62-64 Fair Oaks St, San Francisco, CA",37755706,-122424652,"12/18/15","1.02","$M",False,"","2.0","1816.0","sqft","2583.0","sqft","1900.0"
15146149,"849 Sanchez St, San Francisco, CA",37755720,-122429819,"11/13/15","4.1","$M",False,"3.0","3.5","2935.0","sqft","2212.0","sqft","1938.0"
15146224,"419 Hill St, San Francisco, CA",37755283,-122430545,"12/18/15","2.5","$M",False,"3.0","2.0","2000.0","sqft","2848.0","sqft","1908.0"
15146597,"3615 22nd St, San Francisco, CA",37754704,-122428164,"11/17/15","1.48","$M",False,"3.0","2.5","1519.0","sqft","","","1911.0"
15146666,"979 Dolores St, San Francisco, CA",37753745,-122424926,"11/12/15","1.88","$M",False,"3.0","2.0","1405.0","sqft","","","1907.0"
15146704,"62-64 San Jose Ave, San Francisco, CA",37754174,-122421710,"11/25/15","1.8","$M",True,"","","2720.0","sqft","1742.0","sqft","1922.0"
15146876,"934 Shotwell St, San Francisco, CA",37752854,-122415524,"12/18/15","615500.0","$",False,"","1.0","1590.0","sqft","4896.0","sqft","1900.0"
15147178,"456 Elizabeth St, San Francisco, CA",37752523,-122431083,"11/10/15","2.25","$M",False,"2.0","2.0","1410.0","sqft","2905.0","sqft","1934.0"
15147213,"1059 Noe St, San Francisco, CA",37752026,-122431666,"12/23/15","2.5","$M",False,"3.0","2.5","2545.0","sqft","2269.0","sqft","1912.0"
15147285,"533 Elizabeth St, San Francisco, CA",37751929,-122432815,"12/18/15","1.88","$M",False,"4.0","3.0","1744.0","sqft","2850.0","sqft","1955.0"
15147343,"643 Natoma St, San Francisco, CA",37777525,-122410787,"12/17/15","875000.0","$",False,"2.0","1.0","875.0","sqft","","","1910.0"
15147378,"180 7th St # 408, San Francisco, CA",37778082,-122410082,"12/31/15","550000.0","$",False,"1.0","1.0","470.0","sqft","","","1992.0"
15147481,"469 Clementina St APT 12, San Francisco, CA",37779336,-122405351,"12/11/15","650000.0","$",False,"1.0","1.0","600.0","sqft","","","1993.0"
15147528,"75 Folsom St APT 801, San Francisco, CA",37789800,-122389765,"12/9/15","1.55","$M",False,"2.0","2.0","1287.0","sqft","","","1991.0"
15147628,"81 Lansing St APT 410, San Francisco, CA",37785651,-122394030,"12/29/15","778000.0","$",False,"1.0","1.0","855.0","sqft","","","1995.0"
15147936,"271 Clara St # 2, San Francisco, CA",37778136,-122403785,"12/31/15","800000.0","$",False,"1.0","1.0","985.0","sqft","1685.0","sqft","1907.0"
15147987,"130A Langton St # A, San Francisco, CA",37775760,-122407960,"12/14/15","750000.0","$",False,"2.0","1.5","1000.0","sqft","","","1906.0"
15147990,"134 Langton St, San Francisco, CA",37775715,-122407900,"11/25/15","765000.0","$",False,"2.0","1.5","1000.0","sqft","","","1906.0"
15148102,"461 2nd St APT T354, San Francisco, CA",37783699,-122393590,"12/9/15","620000.0","$",False,"1.0","1.0","619.0","sqft","","","1907.0"
15148103,"461 2nd St APT T355, San Francisco, CA",37783699,-122393590,"12/9/15","303000.0","$",False,"1.0","1.0","653.0","sqft","","","1907.0"
15148222,"201 Harrison St APT 407, San Francisco, CA",37787585,-122390480,"12/29/15","525000.0","$",True,"","1.0","410.0","sqft","","","1991.0"
15148444,"38 Bryant St APT 606, San Francisco, CA",37787466,-122388980,"12/21/15","650000.0","$",False,"1.0","1.0","582.0","sqft","","","1994.0"
15148570,"403 Main St APT 313N, San Francisco, CA",37788008,-122389643,"11/23/15","810000.0","$",False,"1.0","1.0","811.0","sqft","","","1997.0"
15148755,"39 Boardman Pl APT 101, San Francisco, CA",37774794,-122402799,"11/20/15","905000.0","$",False,"1.0","1.5","1255.0","sqft","","","1996.0"
15148821,"354-358 Utah St, San Francisco, CA",37765066,-122406787,"12/10/15","1.04","$M",False,"5.0","3.0","4350.0","sqft","2500.0","sqft","1908.0"
15148902,"456 Kansas St, San Francisco, CA",37764050,-122403778,"12/22/15","1.75","$M",False,"6.0","2.0","2546.0","sqft","2500.0","sqft","1900.0"
15149005,"251-253 Missouri St, San Francisco, CA",37763202,-122396270,"12/23/15","1.0","$",False,"7.0","6.0","2904.0","sqft","2482.0","sqft","1900.0"
15149093,"548 Rhode Island St, San Francisco, CA",37762814,-122402695,"12/10/15","1.77","$M",False,"2.0","1.0","1025.0","sqft","2495.0","sqft","1938.0"
15149454,"362-364 Connecticut St, San Francisco, CA",37761690,-122397727,"11/25/15","1.8","$M",False,"4.0","3.5","1725.0","sqft","2495.0","sqft","1907.0"
15149547,"361 Texas St, San Francisco, CA",37761845,-122395171,"2/10/16","2.3","$M",False,"3.0","2.0","2080.0","sqft","2495.0","sqft","1906.0"
15149594,"730-732 Tennessee St, San Francisco, CA",37762502,-122389995,"12/22/15","2.9","$M",False,"","2.0","2270.0","sqft","2495.0","sqft","1900.0"
15149654,"1324 20th St, San Francisco, CA",37760291,-122394893,"12/11/15","1.32","$M",False,"2.0","1.0","1000.0","sqft","1646.0","sqft","1925.0"
15149977,"734 Vermont St, San Francisco, CA",37759734,-122404338,"12/16/15","232500.0","$",False,"","2.0","2360.0","sqft","2495.0","sqft","1907.0"
15150032,"725 Hampshire St, San Francisco, CA",37759765,-122407671,"12/4/15","1.57","$M",False,"2.0","1.0","1740.0","sqft","2500.0","sqft","1900.0"
15150214,"2724 21st St, San Francisco, CA",37757795,-122409332,"12/3/15","550000.0","$",False,"2.0","1.0","1250.0","sqft","1698.0","sqft","1900.0"
15150325,"900-904 Kansas St, San Francisco, CA",37758283,-122403228,"12/11/15","1.58","$M",False,"","3.0","2795.0","sqft","2700.0","sqft","1913.0"
15150465,"825 Rhode Island St, San Francisco, CA",37759320,-122401735,"11/25/15","1.75","$M",False,"4.0","3.5","2882.0","sqft","2495.0","sqft","1910.0"
15150570,"817 Carolina St, San Francisco, CA",37758273,-122399694,"12/4/15","1.27","$M",False,"3.0","1.0","1644.0","sqft","2495.0","sqft","1907.0"
15150777,"540 Texas St, San Francisco, CA",37759462,-122395570,"12/17/15","2.16","$M",False,"2.0","4.0","1700.0","sqft","2700.0","sqft","1926.0"
15150841,"632 Mississippi St, San Francisco, CA",37758382,-122394495,"1/4/16","1.42","$M",False,"2.0","1.0","1100.0","sqft","2495.0","sqft","1922.0"
15151012,"961 San Bruno Ave, San Francisco, CA",37757433,-122404508,"12/31/15","980000.0","$",False,"2.0","2.0","1297.0","sqft","1920.0","sqft","1927.0"
15151054,"948 Hampshire St, San Francisco, CA",37756888,-122407955,"12/4/15","3.8","$M",True,"","1.0","1215.0","sqft","2495.0","sqft","1900.0"
15151294,"2874 23rd St, San Francisco, CA",37754595,-122409835,"11/17/15","562500.0","$",False,"","1.0","1167.0","sqft","2596.0","sqft","1900.0"
15151407,"1052 Rhode Island St, San Francisco, CA",37756432,-122402082,"11/18/15","850000.0","$",False,"","1.0","1080.0","sqft","2495.0","sqft","1927.0"
15151414,"1088 Rhode Island St, San Francisco, CA",37755952,-122402036,"12/17/15","1.8","$M",False,"3.0","3.0","1550.0","sqft","2500.0","sqft","1912.0"
15151520,"1015 Rhode Island St, San Francisco, CA",37756469,-122401462,"11/30/15","2.0","$M",False,"4.0","4.0","2381.0","sqft","2613.0","sqft","1938.0"
15151740,"1129 Tennessee St, San Francisco, CA",37757301,-122388882,"11/24/15","640000.0","$",False,"2.0","2.0","3479.0","sqft","2500.0","sqft","1989.0"
15151938,"1248 Utah St, San Francisco, CA",37753647,-122405683,"12/15/15","2.5","$M",False,"4.0","4.0","2770.0","sqft","2247.0","sqft","1915.0"
15152040,"2250 24th St APT 223, San Francisco, CA",37753905,-122402020,"11/17/15","640000.0","$",False,"2.0","1.0","839.0","sqft","","","1989.0"
15152257,"2107-2109 24TH St, San Francisco, CA",37753108,-122400748,"12/21/15","1.21","$M",False,"","2.0","1500.0","sqft","2500.0","sqft","1908.0"
15152280,"2127 24th St, San Francisco, CA",37753090,-122401105,"12/1/15","875000.0","$",False,"","1.0","1345.0","sqft","","","1900.0"
15152307,"1315-1317 Kansas St, San Francisco, CA",37752990,-122402141,"12/15/15","1.14","$M",False,"","2.0","2520.0","sqft","1875.0","sqft","1924.0"
15152389,"1251-1253 Hampshire St, San Francisco, CA",37752069,-122406936,"12/11/15","680000.0","$",False,"","2.0","3020.0","sqft","2500.0","sqft","1925.0"
15153012,"118 Jerrold Ave, San Francisco, CA",37728539,-122371160,"11/24/15","800000.0","$",False,"3.0","2.0","1325.0","sqft","","","1989.0"
15153517,"19 Rebecca Ln, San Francisco, CA",37737383,-122382397,"11/23/15","610000.0","$",False,"2.0","2.0","1210.0","sqft","871.0","sqft","1992.0"
15153559,"1314 Palou Ave, San Francisco, CA",37731189,-122385454,"11/17/15","780000.0","$",False,"4.0","3.0","1275.0","sqft","2613.0","sqft","1941.0"
15153617,"1087 Palou Ave, San Francisco, CA",37728354,-122381454,"2/11/16","430000.0","$",False,"3.0","2.0","1452.0","sqft","1873.0","sqft","1900.0"
15153741,"1371 Palou Ave, San Francisco, CA",37731344,-122386797,"11/16/15","3000.0","$",False,"2.0","1.0","1000.0","sqft","2495.0","sqft","1900.0"
15153753,"1311 Palou Ave, San Francisco, CA",37730765,-122385777,"1/11/16","875000.0","$",True,"","","2645.0","sqft","4996.0","sqft","1923.0"
15153811,"1386 Revere Ave, San Francisco, CA",37729593,-122385972,"11/23/15","650000.0","$",False,"","1.0","1255.0","sqft","2495.0","sqft","1954.0"
15153857,"1243 Quesada Ave, San Francisco, CA",37728318,-122383131,"1/4/16","610000.0","$",False,"2.0","1.0","1250.0","sqft","2613.0","sqft","1927.0"
15153995,"1480 Shafter Ave, San Francisco, CA",37729988,-122388333,"12/15/15","500000.0","$",False,"2.0","1.0","952.0","sqft","2613.0","sqft","1926.0"
15154015,"1401 Shafter Ave, San Francisco, CA",37728789,-122387291,"12/17/15","755000.0","$",False,"2.0","2.0","1412.0","sqft","2613.0","sqft","1929.0"
15154183,"1459-1461 Thomas Ave, San Francisco, CA",37728719,-122388835,"12/23/15","655000.0","$",False,"6.0","3.0","1950.0","sqft","2500.0","sqft","1900.0"
15154370,"1201 Egbert Ave, San Francisco, CA",37720438,-122389171,"12/11/15","410000.0","$",False,"","1.0","1157.0","sqft","2000.0","sqft","1925.0"
15154657,"884 Ingerson Ave, San Francisco, CA",37718050,-122390617,"2/4/16","850000.0","$",False,"5.0","3.0","1789.0","sqft","2613.0","sqft","1964.0"
15154660,"991 Hollister Ave, San Francisco, CA",37718354,-122390556,"11/25/15","525000.0","$",False,"3.0","1.0","1062.0","sqft","2500.0","sqft","1917.0"
15154832,"1027 Ingerson Ave, San Francisco, CA",37719206,-122393725,"11/13/15","375000.0","$",False,"3.0","2.0","1430.0","sqft","2500.0","sqft","1929.0"
15154997,"76 Jennings Ct, San Francisco, CA",37717061,-122397018,"11/18/15","575000.0","$",False,"3.0","2.0","1212.0","sqft","","","1995.0"
15155000,"1 Jennings Ct, San Francisco, CA",37717794,-122397510,"1/14/16","740000.0","$",False,"3.0","2.0","1310.0","sqft","","","1995.0"
15155751,"1546 Innes Ave, San Francisco, CA",37739068,-122387681,"11/10/15","665000.0","$",False,"2.0","2.0","1629.0","sqft","2500.0","sqft","1938.0"
15156203,"1448 Oakdale Ave, San Francisco, CA",37733196,-122387320,"12/4/15","860000.0","$",False,"3.0","2.0","2066.0","sqft","2500.0","sqft","1910.0"
15156278,"1783 Newcomb Ave, San Francisco, CA",37736956,-122393362,"12/17/15","680000.0","$",False,"2.0","1.0","1385.0","sqft","2500.0","sqft","1925.0"
15156378,"1740-1742 Palou Ave, San Francisco, CA",37735707,-122393424,"12/30/15","180000.0","$",False,"","2.0","3073.0","sqft","2495.0","sqft","1950.0"
15156497,"1455 Oakdale Ave, San Francisco, CA",37732869,-122387815,"1/12/16","935000.0","$",False,"5.0","3.0","1594.0","sqft","2495.0","sqft","1964.0"
15156520,"1497 Palou Ave, San Francisco, CA",37732644,-122389092,"11/20/15","905000.0","$",False,"4.0","3.0","1750.0","sqft","2500.0","sqft","1977.0"
15156770,"2179 Quesada Ave, San Francisco, CA",37738219,-122400582,"12/17/15","220000.0","$",False,"","1.0","","","2495.0","sqft","1900.0"
15156830,"250 Bayview Cir, San Francisco, CA",37734490,-122396289,"12/8/15","765000.0","$",False,"2.0","2.0","1301.0","sqft","1845.0","sqft","1986.0"
15157040,"1939 Quesada Ave, San Francisco, CA",37735715,-122396123,"11/13/15","705000.0","$",False,"2.0","1.5","875.0","sqft","2831.0","sqft","1947.0"
15157054,"19 Bridgeview Dr, San Francisco, CA",37734200,-122394079,"12/31/15","640000.0","$",False,"3.0","2.0","1092.0","sqft","2062.0","sqft","1944.0"
15157208,"1574 Shafter Ave, San Francisco, CA",37730968,-122390069,"12/18/15","400000.0","$",False,"","1.0","1422.0","sqft","2495.0","sqft","1921.0"
15157264,"1731-1733 Revere Ave, San Francisco, CA",37732919,-122392787,"12/11/15","553000.0","$",False,"","1.0","800.0","sqft","1500.0","sqft","1908.0"
15157891,"61 Waterville St, San Francisco, CA",37735270,-122402488,"12/22/15","768000.0","$",False,"","7.0","1734.0","sqft","2495.0","sqft","1912.0"
15157943,"15 Scotia Ave, San Francisco, CA",37734337,-122401708,"11/16/15","868000.0","$",False,"3.0","2.0","1482.0","sqft","2417.0","sqft","1936.0"
15158058,"2015 Thomas Ave, San Francisco, CA",37734273,-122398821,"12/4/15","750000.0","$",False,"3.0","1.0","1512.0","sqft","2796.0","sqft","1941.0"
15158124,"2058 Thomas Ave, San Francisco, CA",37735148,-122399495,"12/4/15","600000.0","$",False,"2.0","1.0","1222.0","sqft","1972.0","sqft","1941.0"
15158253,"1554 Van Dyke Ave, San Francisco, CA",37728891,-122391405,"12/21/15","700000.0","$",False,"","1.0","1375.0","sqft","2495.0","sqft","1939.0"
15158905,"28 Williams Ave, San Francisco, CA",37729497,-122393183,"1/3/16","660000.0","$",False,"2.0","2.0","1250.0","sqft","1250.0","sqft","1930.0"
15159016,"2076 Carroll Ave, San Francisco, CA",37730201,-122402046,"12/17/15","197000.0","$",False,"","1.0","735.0","sqft","2495.0","sqft","1908.0"
15159044,"2091 Bancroft Ave, San Francisco, CA",37730545,-122402057,"11/19/15","860000.0","$",False,"4.0","3.0","2350.0","sqft","2613.0","sqft","1992.0"
15159610,"3455 Keith St, San Francisco, CA",37719522,-122397995,"12/16/15","403000.0","$",False,"","1.0","1125.0","sqft","1925.0","sqft","1924.0"
15159823,"630 Precita Ave, San Francisco, CA",37747591,-122408740,"11/19/15","1.08","$M",False,"3.0","1.0","1675.0","sqft","3750.0","sqft","1905.0"
15159831,"684 Precita Ave, San Francisco, CA",37747997,-122407987,"12/7/15","1.71","$M",False,"4.0","3.0","2459.0","sqft","2495.0","sqft","1913.0"
15159837,"1650-1652 Florida St, San Francisco, CA",37746900,-122409305,"12/1/15","970000.0","$",False,"","2.0","2312.0","sqft","3125.0","sqft","1904.0"
15159894,"51 Mirabel Ave, San Francisco, CA",37746731,-122416518,"12/8/15","1.32","$M",False,"2.0","1.0","875.0","sqft","3197.0","sqft","1900.0"
15159949,"256-258 Precita Ave, San Francisco, CA",37747136,-122414649,"11/30/15","850000.0","$",False,"","2.0","1700.0","sqft","1873.0","sqft","1910.0"
15160348,"249 Mullen Ave, San Francisco, CA",37746969,-122407362,"12/18/15","1.02","$M",False,"2.0","2.0","1275.0","sqft","1746.0","sqft","1907.0"
15160369,"123 Peralta Ave, San Francisco, CA",37747171,-122407400,"11/23/15","1.22","$M",False,"2.0","1.0","800.0","sqft","1750.0","sqft","1908.0"
15160509,"233 Franconia St, San Francisco, CA",37745780,-122407425,"12/15/15","1.59","$M",False,"3.0","","1594.0","sqft","4253.0","sqft","1964.0"
15161351,"157 Winfield St, San Francisco, CA",37742237,-122418547,"12/18/15","1.15","$M",True,"","","1375.0","sqft","1742.0","sqft","1907.0"
15161389,"199 Elsie St, San Francisco, CA",37741023,-122418609,"12/16/15","900000.0","$",False,"","1.0","1010.0","sqft","1393.0","sqft","1931.0"
15161653,"79 Bradford St, San Francisco, CA",37741748,-122409262,"12/2/15","875000.0","$",False,"2.0","2.0","900.0","sqft","1751.0","sqft","1933.0"
15161660,"73 Carver St, San Francisco, CA",37742053,-122409855,"11/30/15","1.52","$M",False,"3.0","2.0","1325.0","sqft","1750.0","sqft","1951.0"
15161805,"183 Bocana St, San Francisco, CA",37740976,-122417224,"11/17/15","1.1","$M",False,"","1.0","1275.0","sqft","2500.0","sqft","1922.0"
15161979,"3660 Folsom St, San Francisco, CA",37740726,-122413458,"12/1/15","1.95","$M",False,"3.0","3.0","650.0","sqft","1750.0","sqft","1902.0"
15162350,"204 Anderson St, San Francisco, CA",37740230,-122415369,"12/2/15","1.43","$M",False,"2.0","2.0","1140.0","sqft","1746.0","sqft","1928.0"
15162353,"222 Anderson St, San Francisco, CA",37740024,-122415385,"11/24/15","1.3","$M",False,"2.0","1.0","1280.0","sqft","1742.0","sqft","1906.0"
15162638,"116 Eugenia Ave, San Francisco, CA",37741436,-122420620,"11/24/15","975000.0","$",False,"2.0","1.0","1075.0","sqft","1751.0","sqft","1900.0"
15162879,"270 Nevada St, San Francisco, CA",37738665,-122411652,"12/30/15","2.08","$M",False,"3.0","4.0","2371.0","sqft","1742.0","sqft","1900.0"
15163177,"450 Prentiss St, San Francisco, CA",37737609,-122412376,"12/10/15","999000.0","$",False,"2.0","1.0","1070.0","sqft","1751.0","sqft","1926.0"
15163205,"3942 Folsom St, San Francisco, CA",37737742,-122413610,"12/2/15","1.8","$M",False,"3.0","2.5","860.0","sqft","1742.0","sqft","1908.0"
15163213,"3990 Folsom St, San Francisco, CA",37737197,-122413659,"11/25/15","1.55","$M",False,"3.0","2.0","1200.0","sqft","1751.0","sqft","1968.0"
15163518,"201 Holly Park Cir, San Francisco, CA",37737764,-122418634,"12/28/15","255000.0","$",False,"3.0","2.0","2250.0","sqft","1712.0","sqft","1910.0"
15163654,"281 Richland Ave, San Francisco, CA",37735998,-122420814,"11/24/15","1.0","$M",False,"3.0","2.0","1300.0","sqft","1937.0","sqft","1900.0"
15163807,"554 Anderson St, San Francisco, CA",37736454,-122415593,"1/22/16","920000.0","$",False,"2.0","1.0","1015.0","sqft","1751.0","sqft","1910.0"
15163943,"580 Prentiss St, San Francisco, CA",37736075,-122412513,"12/3/15","950000.0","$",False,"2.0","1.0","918.0","sqft","1750.0","sqft","1951.0"
15163952,"412 Nevada St, San Francisco, CA",37736718,-122411831,"12/8/15","725000.0","$",False,"2.0","1.0","1150.0","sqft","1750.0","sqft","1916.0"
15164106,"4142 Folsom St, San Francisco, CA",37735325,-122413825,"11/12/15","1.32","$M",False,"2.0","2.0","1156.0","sqft","1750.0","sqft","1996.0"
15164191,"650 Anderson St, San Francisco, CA",37735368,-122415694,"11/17/15","1.05","$M",False,"","1.0","1000.0","sqft","1751.0","sqft","1927.0"
15164199,"501 Crescent Ave, San Francisco, CA",37735041,-122416045,"12/31/15","870000.0","$",True,"","","960.0","sqft","1751.0","sqft","1905.0"
15164877,"4021 Mission St, San Francisco, CA",37733106,-122426556,"12/11/15","1.05","$M",False,"2.0","1.0","1239.0","sqft","2495.0","sqft","1941.0"
15165309,"676 Sweeny St, San Francisco, CA",37730425,-122416758,"12/18/15","720000.0","$",False,"2.0","1.0","850.0","sqft","2439.0","sqft","1942.0"
15165568,"47 Colby St, San Francisco, CA",37729916,-122414496,"12/3/15","1.04","$M",False,"2.0","1.0","1655.0","sqft","2622.0","sqft","1937.0"
15165652,"374 Hale St, San Francisco, CA",37731143,-122412404,"12/22/15","467000.0","$",False,"2.0","1.0","1044.0","sqft","2173.0","sqft","1927.0"
15165922,"95 Stoneyford Ave, San Francisco, CA",37729425,-122421110,"1/25/16","910000.0","$",False,"3.0","2.0","1400.0","sqft","2208.0","sqft","1942.0"
15165953,"14 Stoneyford Ave, San Francisco, CA",37730923,-122421186,"1/5/16","650000.0","$",False,"3.0","1.0","1158.0","sqft","2291.0","sqft","1942.0"
15166004,"26 Stoneybrook Ave, San Francisco, CA",37730479,-122421986,"12/31/15","700000.0","$",False,"2.0","1.0","862.0","sqft","2151.0","sqft","1942.0"
15166222,"387-389 Silver Ave, San Francisco, CA",37728757,-122428615,"12/29/15","317500.0","$",False,"","2.0","2750.0","sqft","2491.0","sqft","1910.0"
15166257,"52 Maynard St, San Francisco, CA",37729024,-122429396,"12/4/15","900500.0","$",False,"4.0","3.0","2064.0","sqft","2949.0","sqft","1979.0"
15166601,"412 Pioche St, San Francisco, CA",37728074,-122422730,"12/7/15","710000.0","$",False,"1.0","1.0","890.0","sqft","1097.0","sqft","1942.0"
15167071,"131 Brussels St, San Francisco, CA",37730359,-122406597,"12/18/15","1.25","$M",False,"4.0","3.0","2269.0","sqft","2761.0","sqft","1916.0"
15167131,"155 Somerset St, San Francisco, CA",37729580,-122408459,"11/20/15","975000.0","$",False,"2.0","1.0","1550.0","sqft","3000.0","sqft","1937.0"
15167958,"134 Naples St, San Francisco, CA",37726623,-122427192,"12/8/15","647500.0","$",False,"2.0","1.0","1125.0","sqft","2495.0","sqft","1925.0"
15168004,"130 Vienna St, San Francisco, CA",37726299,-122426347,"12/21/15","950000.0","$",False,"4.0","3.0","1853.0","sqft","2500.0","sqft","1907.0"
15168015,"180 Vienna St, San Francisco, CA",37725652,-122426836,"12/7/15","191000.0","$",False,"","1.0","432.0","sqft","2495.0","sqft","1904.0"
15168186,"888 Peru Ave, San Francisco, CA",37724048,-122423156,"12/8/15","975000.0","$",False,"4.0","3.0","1590.0","sqft","2375.0","sqft","1931.0"
15168244,"332 Gambier St, San Francisco, CA",37725141,-122421470,"12/7/15","950000.0","$",False,"3.0","1.0","1435.0","sqft","2996.0","sqft","1910.0"
15168424,"238 Princeton St, San Francisco, CA",37726682,-122415563,"11/12/15","970000.0","$",False,"","2.0","2028.0","sqft","2975.0","sqft","1958.0"
15169434,"184 London St, San Francisco, CA",37726328,-122432852,"12/9/15","520000.0","$",False,"3.0","1.0","750.0","sqft","2495.0","sqft","1910.0"
